Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)",LE,UE
San Marino,SMR,2/5/2020,0,,,,
San Marino,SMR,2/6/2020,0,,,,
San Marino,SMR,2/7/2020,0,,,,
San Marino,SMR,2/8/2020,0,,,,
San Marino,SMR,2/9/2020,0,,,,
San Marino,SMR,2/10/2020,0,,,,
San Marino,SMR,2/11/2020,0,,,,
San Marino,SMR,2/12/2020,0,,,,
San Marino,SMR,2/13/2020,0,,,,
San Marino,SMR,2/14/2020,0,,,,
San Marino,SMR,2/15/2020,0,,,,
San Marino,SMR,2/16/2020,0,,,,
San Marino,SMR,2/17/2020,0,,,,
San Marino,SMR,2/18/2020,0,,,,
San Marino,SMR,2/19/2020,0,,,,
San Marino,SMR,2/20/2020,0,,,,
San Marino,SMR,2/21/2020,0,,,,
San Marino,SMR,2/22/2020,0,,,,
San Marino,SMR,2/23/2020,0,,,,
San Marino,SMR,2/24/2020,0,,,,
San Marino,SMR,2/25/2020,0,,,,
San Marino,SMR,2/26/2020,0,,,,
San Marino,SMR,2/27/2020,0,,,,
San Marino,SMR,2/28/2020,0.14286,,,,
San Marino,SMR,2/29/2020,0.14286,,,,
San Marino,SMR,3/1/2020,0.14286,,,,
San Marino,SMR,3/2/2020,1.14286,,,,
San Marino,SMR,3/3/2020,1.33333,,,,
San Marino,SMR,3/4/2020,1.66667,,,,
San Marino,SMR,3/5/2020,2.5,,,,
San Marino,SMR,3/6/2020,3.5,,,,
San Marino,SMR,3/7/2020,3.66667,,,,
San Marino,SMR,3/8/2020,4.16667,,,,
San Marino,SMR,3/9/2020,4.83333,,,,
San Marino,SMR,3/10/2020,5.85714,,,,
San Marino,SMR,3/11/2020,7.42857,,,,
San Marino,SMR,3/12/2020,7.28571,,,,
San Marino,SMR,3/13/2020,6.42857,,,,
San Marino,SMR,3/14/2020,7.14286,,,,
San Marino,SMR,3/15/2020,9.42857,,,,
San Marino,SMR,3/16/2020,8.71429,,,,
San Marino,SMR,3/17/2020,7.57143,,,,
San Marino,SMR,3/18/2020,6,,,,
San Marino,SMR,3/19/2020,6.14286,,,,
San Marino,SMR,3/20/2020,8.42857,,,,
San Marino,SMR,3/21/2020,11.14286,,,,
San Marino,SMR,3/22/2020,8.42857,,,,
San Marino,SMR,3/23/2020,7.57143,,,,
San Marino,SMR,3/24/2020,12.14286,,,,
San Marino,SMR,3/25/2020,11.85714,,,,
San Marino,SMR,3/26/2020,14.14286,,,,
San Marino,SMR,3/27/2020,13.14286,,,,
San Marino,SMR,3/28/2020,10.28571,,,,
San Marino,SMR,3/29/2020,10.42857,,,,
San Marino,SMR,3/30/2020,11.14286,,,,
San Marino,SMR,3/31/2020,6,,,,
San Marino,SMR,4/1/2020,6.14286,,,,
San Marino,SMR,4/2/2020,4,,,,
San Marino,SMR,4/3/2020,3.85714,,,,
San Marino,SMR,4/4/2020,4,,,,
San Marino,SMR,4/5/2020,5,,,,
San Marino,SMR,4/6/2020,5.28571,,,,
San Marino,SMR,4/7/2020,6.85714,,,,
San Marino,SMR,4/8/2020,7,,,,
San Marino,SMR,4/9/2020,10.28571,,,,
San Marino,SMR,4/10/2020,12.57143,,,,
San Marino,SMR,4/11/2020,13.28571,,,,
San Marino,SMR,4/12/2020,13.85714,,,,
San Marino,SMR,4/13/2020,12.85714,,,,
San Marino,SMR,4/14/2020,11.28571,,,,
San Marino,SMR,4/15/2020,13.28571,,,,
San Marino,SMR,4/16/2020,12,,,,
San Marino,SMR,4/17/2020,13.28571,,,,
San Marino,SMR,4/18/2020,13,,,,
San Marino,SMR,4/19/2020,14.14286,,,,
San Marino,SMR,4/20/2020,15,,,,
San Marino,SMR,4/21/2020,15.14286,,,,
San Marino,SMR,4/22/2020,14.85714,,,,
San Marino,SMR,4/23/2020,13.71429,,,,
San Marino,SMR,4/24/2020,10.71429,,,,
San Marino,SMR,4/25/2020,11.14286,,,,
San Marino,SMR,4/26/2020,8.28571,,,,
San Marino,SMR,4/27/2020,11,,,,
San Marino,SMR,4/28/2020,10.85714,,,,
San Marino,SMR,4/29/2020,11,,,,
San Marino,SMR,4/30/2020,10.71429,,,,
San Marino,SMR,5/1/2020,9.71429,,,,
San Marino,SMR,5/2/2020,9.57143,,,,
San Marino,SMR,5/3/2020,9.57143,,,,
San Marino,SMR,5/4/2020,6.28571,,,,
San Marino,SMR,5/5/2020,6.28571,,,,
San Marino,SMR,5/6/2020,5.14286,,,,
San Marino,SMR,5/7/2020,6.42857,,,,
San Marino,SMR,5/8/2020,7.57143,,,,
San Marino,SMR,5/9/2020,6.14286,,,,
San Marino,SMR,5/10/2020,8.14286,,,,
San Marino,SMR,5/11/2020,6.57143,,,,
San Marino,SMR,5/12/2020,6.57143,,,,
San Marino,SMR,5/13/2020,7,,,,
San Marino,SMR,5/14/2020,5,,,,
San Marino,SMR,5/15/2020,3.71429,,,,
San Marino,SMR,5/16/2020,4.14286,,,,
San Marino,SMR,5/17/2020,2.28571,,,,
San Marino,SMR,5/18/2020,3.71429,,,,
San Marino,SMR,5/19/2020,3.71429,,,,
San Marino,SMR,5/20/2020,2.42857,,,,
San Marino,SMR,5/21/2020,1.85714,,,,
San Marino,SMR,5/22/2020,1.42857,,,,
San Marino,SMR,5/23/2020,1.28571,,,,
San Marino,SMR,5/24/2020,1.71429,,,,
San Marino,SMR,5/25/2020,1.57143,,,,
San Marino,SMR,5/26/2020,1.71429,,,,
San Marino,SMR,5/27/2020,1.57143,,,,
San Marino,SMR,5/28/2020,1.57143,,,,
San Marino,SMR,5/29/2020,1.71429,,,,
San Marino,SMR,5/30/2020,1.42857,,,,
San Marino,SMR,5/31/2020,0.85714,,,,
San Marino,SMR,6/1/2020,0.85714,,,,
San Marino,SMR,6/2/2020,3,,,,
San Marino,SMR,6/3/2020,3,,,,
San Marino,SMR,6/4/2020,2.85714,,,,
San Marino,SMR,6/5/2020,2.42857,,,,
San Marino,SMR,6/6/2020,2.28571,,,,
San Marino,SMR,6/7/2020,2.28571,,,,
San Marino,SMR,6/8/2020,2.28571,,,,
San Marino,SMR,6/9/2020,0,,,,
San Marino,SMR,6/10/2020,0.14286,,,,
San Marino,SMR,6/11/2020,0.57143,,,,
San Marino,SMR,6/12/2020,0.57143,,,,
San Marino,SMR,6/13/2020,1,,,,
San Marino,SMR,6/14/2020,1,,,,
San Marino,SMR,6/15/2020,1,,,,
San Marino,SMR,6/16/2020,1,,,,
San Marino,SMR,6/17/2020,0.85714,,,,
San Marino,SMR,6/18/2020,0.71429,,,,
San Marino,SMR,6/19/2020,0.71429,,,,
San Marino,SMR,6/20/2020,0.28571,,,,
San Marino,SMR,6/21/2020,0.28571,,,,
San Marino,SMR,6/22/2020,0.28571,,,,
San Marino,SMR,6/23/2020,0.57143,,,,
San Marino,SMR,6/24/2020,0.57143,,,,
San Marino,SMR,6/25/2020,0.28571,,,,
San Marino,SMR,6/26/2020,0.28571,,,,
San Marino,SMR,6/27/2020,0.28571,,,,
San Marino,SMR,6/28/2020,0.28571,,,,
San Marino,SMR,6/29/2020,0.28571,,,,
San Marino,SMR,6/30/2020,0,,,,
San Marino,SMR,7/1/2020,0,,,,
San Marino,SMR,7/2/2020,0,,,,
San Marino,SMR,7/3/2020,0,,,,
San Marino,SMR,7/4/2020,0,,,,
San Marino,SMR,7/5/2020,0,,,,
San Marino,SMR,7/6/2020,0,,,,
San Marino,SMR,7/7/2020,0,,,,
San Marino,SMR,7/8/2020,0,,,,
San Marino,SMR,7/9/2020,0.14286,,,,
San Marino,SMR,7/10/2020,0.14286,,,,
San Marino,SMR,7/11/2020,0.14286,,,,
San Marino,SMR,7/12/2020,0.14286,,,,
San Marino,SMR,7/13/2020,0.14286,,,,
San Marino,SMR,7/14/2020,0.14286,,,,
San Marino,SMR,7/15/2020,0.14286,,,,
San Marino,SMR,7/16/2020,0,,,,
San Marino,SMR,7/17/2020,0,,,,
San Marino,SMR,7/18/2020,0,,,,
San Marino,SMR,7/19/2020,0,,,,
San Marino,SMR,7/20/2020,0,,,,
San Marino,SMR,7/21/2020,0,,,,
San Marino,SMR,7/22/2020,0,,,,
San Marino,SMR,7/23/2020,0,,,,
San Marino,SMR,7/24/2020,0,,,,
San Marino,SMR,7/25/2020,0,,,,
San Marino,SMR,7/26/2020,0,,,,
San Marino,SMR,7/27/2020,0,,,,
San Marino,SMR,7/28/2020,0,,,,
San Marino,SMR,7/29/2020,0,,,,
San Marino,SMR,7/30/2020,0,,,,
San Marino,SMR,7/31/2020,0,,,,
San Marino,SMR,8/1/2020,0,,,,
San Marino,SMR,8/2/2020,0,,,,
San Marino,SMR,8/3/2020,0,,,,
San Marino,SMR,8/4/2020,0,,,,
San Marino,SMR,8/5/2020,0,,,,
San Marino,SMR,8/6/2020,1.57143,,,,
San Marino,SMR,8/7/2020,1.57143,,,,
San Marino,SMR,8/8/2020,1.57143,,,,
San Marino,SMR,8/9/2020,1.57143,,,,
San Marino,SMR,8/10/2020,1.57143,,,,
San Marino,SMR,8/11/2020,1.57143,,,,
San Marino,SMR,8/12/2020,1.57143,,,,
San Marino,SMR,8/13/2020,0,,,,
San Marino,SMR,8/14/2020,0,,,,
San Marino,SMR,8/15/2020,0,,,,
San Marino,SMR,8/16/2020,0,,,,
San Marino,SMR,8/17/2020,0,,,,
San Marino,SMR,8/18/2020,0,,,,
San Marino,SMR,8/19/2020,0,,,,
San Marino,SMR,8/20/2020,0,,,,
San Marino,SMR,8/21/2020,0,,,,
San Marino,SMR,8/22/2020,0,,,,
San Marino,SMR,8/23/2020,0,,,,
San Marino,SMR,8/24/2020,0,,,,
San Marino,SMR,8/25/2020,0,,,,
San Marino,SMR,8/26/2020,0,,,,
San Marino,SMR,8/27/2020,0,,,,
San Marino,SMR,8/28/2020,0,,,,
San Marino,SMR,8/29/2020,0,,,,
San Marino,SMR,8/30/2020,0,,,,
San Marino,SMR,8/31/2020,0,,,,
San Marino,SMR,9/1/2020,0.71429,,,,
San Marino,SMR,9/2/2020,0.71429,,,,
San Marino,SMR,9/3/2020,0.71429,,,,
San Marino,SMR,9/4/2020,0.71429,,,,
San Marino,SMR,9/5/2020,0.71429,,,,
San Marino,SMR,9/6/2020,0.85714,,,,
San Marino,SMR,9/7/2020,0.85714,,,,
San Marino,SMR,9/8/2020,0.14286,,,,
San Marino,SMR,9/9/2020,0.14286,,,,
San Marino,SMR,9/10/2020,1,,,,
San Marino,SMR,9/11/2020,1,,,,
San Marino,SMR,9/12/2020,1,,,,
San Marino,SMR,9/13/2020,0.85714,,,,
San Marino,SMR,9/14/2020,0.85714,,,,
San Marino,SMR,9/15/2020,0.85714,,,,
San Marino,SMR,9/16/2020,1,,,,
San Marino,SMR,9/17/2020,0.14286,,,,
San Marino,SMR,9/18/2020,0.14286,,,,
San Marino,SMR,9/19/2020,0.14286,,,,
San Marino,SMR,9/20/2020,0.14286,,,,
San Marino,SMR,9/21/2020,0.14286,,,,
San Marino,SMR,9/22/2020,0.14286,,,,
San Marino,SMR,9/23/2020,0,,,,
San Marino,SMR,9/24/2020,0,,,,
San Marino,SMR,9/25/2020,3.28571,,,,
San Marino,SMR,9/26/2020,3.28571,,,,
San Marino,SMR,9/27/2020,3.28571,,,,
San Marino,SMR,9/28/2020,3.28571,,,,
San Marino,SMR,9/29/2020,3.28571,,,,
Sao Tome and Principe,STP,3/7/2020,,,0,0,0
Sao Tome and Principe,STP,3/8/2020,,,0.25,0,1
Sao Tome and Principe,STP,3/9/2020,,,0.43,0,1.75
Sao Tome and Principe,STP,3/10/2020,,,0.75,0,2.5
Sao Tome and Principe,STP,3/11/2020,,,0.63,0,2.08
Sao Tome and Principe,STP,3/12/2020,,,1.19,0,4
Sao Tome and Principe,STP,3/13/2020,,,1.21,0,4
Sao Tome and Principe,STP,3/14/2020,,,1.68,0,5.45
Sao Tome and Principe,STP,3/15/2020,,,1.94,0,5.58
Sao Tome and Principe,STP,3/16/2020,,,2.12,0,6.65
Sao Tome and Principe,STP,3/17/2020,,,2.99,0,8.52
Sao Tome and Principe,STP,3/18/2020,,,3.28,0,9.52
Sao Tome and Principe,STP,3/19/2020,,,4.18,0,10
Sao Tome and Principe,STP,3/20/2020,,,5.21,0,14
Sao Tome and Principe,STP,3/21/2020,,,6.49,0,18.05
Sao Tome and Principe,STP,3/22/2020,,,8.32,1,22.62
Sao Tome and Principe,STP,3/23/2020,,,9.61,0.48,19.52
Sao Tome and Principe,STP,3/24/2020,,,12.08,1,30.77
Sao Tome and Principe,STP,3/25/2020,,,14.35,1.48,29.52
Sao Tome and Principe,STP,3/26/2020,,,18.39,1.48,39.52
Sao Tome and Principe,STP,3/27/2020,,,22.16,4,49.57
Sao Tome and Principe,STP,3/28/2020,,,26.04,3.48,58.62
Sao Tome and Principe,STP,3/29/2020,,,31.61,5,62.57
Sao Tome and Principe,STP,3/30/2020,,,40.13,6.47,85.82
Sao Tome and Principe,STP,3/31/2020,,,47.83,8.47,102.57
Sao Tome and Principe,STP,4/1/2020,,,59.53,10,131.25
Sao Tome and Principe,STP,4/2/2020,,,72.11,14.48,156.87
Sao Tome and Principe,STP,4/3/2020,,,86.4,15.47,172.52
Sao Tome and Principe,STP,4/4/2020,,,108.26,21.48,218.72
Sao Tome and Principe,STP,4/5/2020,,,129.98,20,267.85
Sao Tome and Principe,STP,4/6/2020,,,156.31,26.42,321.05
Sao Tome and Principe,STP,4/7/2020,,,192.4,31.38,399.52
Sao Tome and Principe,STP,4/8/2020,,,231.65,33.95,485.12
Sao Tome and Principe,STP,4/9/2020,,,271.5,40.38,570.68
Sao Tome and Principe,STP,4/10/2020,,,286.18,46.8,591.2
Sao Tome and Principe,STP,4/11/2020,1.33333,,281.91,54,568.27
Sao Tome and Principe,STP,4/12/2020,1,,275.07,46.42,570.53
Sao Tome and Principe,STP,4/13/2020,0.8,,270.48,38.47,558.77
Sao Tome and Principe,STP,4/14/2020,0.66667,,266.67,50.38,576.1
Sao Tome and Principe,STP,4/15/2020,0.57143,,263.29,40.48,529.62
Sao Tome and Principe,STP,4/16/2020,0,,261.93,42.38,544.82
Sao Tome and Principe,STP,4/17/2020,0,,257.85,40,563.45
Sao Tome and Principe,STP,4/18/2020,0,,252.99,42.65,518.3
Sao Tome and Principe,STP,4/19/2020,0,,249.27,36.9,488
Sao Tome and Principe,STP,4/20/2020,0,,245.11,44.95,510.02
Sao Tome and Principe,STP,4/21/2020,0,,238.46,48,469.07
Sao Tome and Principe,STP,4/22/2020,0,,232.32,40,459.37
Sao Tome and Principe,STP,4/23/2020,0.42857,,230.39,40.48,450.95
Sao Tome and Principe,STP,4/24/2020,0.57143,,216.14,36.95,439.6
Sao Tome and Principe,STP,4/25/2020,0.57143,,209.55,36.38,410.95
Sao Tome and Principe,STP,4/26/2020,0.57143,,199.42,37.38,419.77
Sao Tome and Principe,STP,4/27/2020,0.57143,,194.52,38.42,367.32
Sao Tome and Principe,STP,4/28/2020,0.57143,,185.67,36.42,354.2
Sao Tome and Principe,STP,4/29/2020,1,,181.37,37.42,366.2
Sao Tome and Principe,STP,4/30/2020,1,,174.3,37.48,349.62
Sao Tome and Principe,STP,5/1/2020,1.14286,,166.51,32.38,325.07
Sao Tome and Principe,STP,5/2/2020,1.42857,,160.8,29.48,315.62
Sao Tome and Principe,STP,5/3/2020,1.42857,,153.09,28,298.1
Sao Tome and Principe,STP,5/4/2020,1.42857,,147.35,37.48,299.02
Sao Tome and Principe,STP,5/5/2020,23.71429,,139.9,31.48,274.2
Sao Tome and Principe,STP,5/6/2020,23.28571,,132.93,28.9,274.35
Sao Tome and Principe,STP,5/7/2020,22.85714,,130.74,26.95,276.07
Sao Tome and Principe,STP,5/8/2020,24.42857,,120.71,31.42,239.82
Sao Tome and Principe,STP,5/9/2020,27.14286,,120,26.8,237.62
Sao Tome and Principe,STP,5/10/2020,27.14286,,114.87,29.48,248.77
Sao Tome and Principe,STP,5/11/2020,27.14286,,107.9,28.38,221.05
Sao Tome and Principe,STP,5/12/2020,5.42857,,105.05,26.42,219.02
Sao Tome and Principe,STP,5/13/2020,6.57143,,100.58,23.9,204.52
Sao Tome and Principe,STP,5/14/2020,8.71429,,95.87,21.95,208.55
Sao Tome and Principe,STP,5/15/2020,6.85714,,91.68,19,198.82
Sao Tome and Principe,STP,5/16/2020,3.85714,,87.72,21.95,198.32
Sao Tome and Principe,STP,5/17/2020,3.85714,,82.52,19.48,178.92
Sao Tome and Principe,STP,5/18/2020,3.85714,,78.19,18.9,169.57
Sao Tome and Principe,STP,5/19/2020,4.85714,,76.6,23,166.1
Sao Tome and Principe,STP,5/20/2020,4.42857,,71.64,18.42,157.62
Sao Tome and Principe,STP,5/21/2020,2.28571,,68.26,17.42,138.72
Sao Tome and Principe,STP,5/22/2020,2.28571,,65.56,18.48,150.25
Sao Tome and Principe,STP,5/23/2020,2.28571,,63.23,15.47,131
Sao Tome and Principe,STP,5/24/2020,8,,59.54,13,127.67
Sao Tome and Principe,STP,5/25/2020,9.14286,,57.26,12.9,125.05
Sao Tome and Principe,STP,5/26/2020,7.57143,,54.4,14.48,123.57
Sao Tome and Principe,STP,5/27/2020,27.14286,,51.03,9.48,107
Sao Tome and Principe,STP,5/28/2020,27.42857,,48.41,12,110.2
Sao Tome and Principe,STP,5/29/2020,29.57143,,46.24,10.48,101.2
Sao Tome and Principe,STP,5/30/2020,30.28571,,44.29,10.48,96.62
Sao Tome and Principe,STP,5/31/2020,26.85714,,41.59,10,87.62
Sao Tome and Principe,STP,6/1/2020,26.28571,,39.84,8,85.62
Sao Tome and Principe,STP,6/2/2020,26.42857,,37.01,7.47,80.25
Sao Tome and Principe,STP,6/3/2020,6.14286,,36.34,9.95,78.52
Sao Tome and Principe,STP,6/4/2020,5.85714,,33.48,6,70.05
Sao Tome and Principe,STP,6/5/2020,5.85714,,32.53,7,71.52
Sao Tome and Principe,STP,6/6/2020,6.57143,,29.82,7.47,65.57
Sao Tome and Principe,STP,6/7/2020,4.85714,,28.91,5,63.05
Sao Tome and Principe,STP,6/8/2020,4.42857,,26.88,5.95,59.57
Sao Tome and Principe,STP,6/9/2020,4.28571,,26.18,5.47,56.15
Sao Tome and Principe,STP,6/10/2020,4.28571,,23.89,3.95,58.62
Sao Tome and Principe,STP,6/11/2020,21.14286,,23.75,4.47,51.57
Sao Tome and Principe,STP,6/12/2020,20,,21.51,3.95,51.52
Sao Tome and Principe,STP,6/13/2020,20.14286,,20.45,3.48,54
Sao Tome and Principe,STP,6/14/2020,20.85714,,19.87,3,47.52
Sao Tome and Principe,STP,6/15/2020,21,,18.85,4.47,47.05
Sao Tome and Principe,STP,6/16/2020,21,,17.42,3,39.52
Sao Tome and Principe,STP,6/17/2020,22.42857,,17.13,3,38.52
Sao Tome and Principe,STP,6/18/2020,7.28571,,16.32,1.95,38.52
Sao Tome and Principe,STP,6/19/2020,7,,15.73,2.48,37
Sao Tome and Principe,STP,6/20/2020,6.14286,,15.17,3,35.1
Sao Tome and Principe,STP,6/21/2020,5.57143,,15.45,4,34.05
Sao Tome and Principe,STP,6/22/2020,5.28571,,15.39,2,35.52
Sao Tome and Principe,STP,6/23/2020,5.85714,,14.41,2.48,36.1
Sao Tome and Principe,STP,6/24/2020,5.14286,,13.65,2,36
Sao Tome and Principe,STP,6/25/2020,3.85714,,14.23,3,34
Sao Tome and Principe,STP,6/26/2020,3.28571,,13.22,1.48,33
Sao Tome and Principe,STP,6/27/2020,2.71429,,12.81,2,32.05
Sao Tome and Principe,STP,6/28/2020,2.14286,,12.96,1.48,29.57
Sao Tome and Principe,STP,6/29/2020,2.14286,,12.93,1.48,31.05
Sao Tome and Principe,STP,6/30/2020,1.57143,,11.8,1,31.05
Sao Tome and Principe,STP,7/1/2020,1,,11.84,1.48,28.05
Sao Tome and Principe,STP,7/2/2020,0.71429,,11.34,1,28.57
Sao Tome and Principe,STP,7/3/2020,0.85714,,11.16,1,28.15
Sao Tome and Principe,STP,7/4/2020,1,,10.9,1.48,27
Sao Tome and Principe,STP,7/5/2020,0.85714,,10.51,1,29.1
Sao Tome and Principe,STP,7/6/2020,1,,10.69,1.48,25
Sao Tome and Principe,STP,7/7/2020,1.14286,,10.99,1,29
Sao Tome and Principe,STP,7/8/2020,1.42857,,10.03,1,29.52
Sao Tome and Principe,STP,7/9/2020,1.28571,,9.72,0,29.1
Sao Tome and Principe,STP,7/10/2020,1.28571,,9.97,1,29.52
Sao Tome and Principe,STP,7/11/2020,1.14286,,9.57,1,27.1
Sao Tome and Principe,STP,7/12/2020,1.14286,,8.85,0.48,26.1
Sao Tome and Principe,STP,7/13/2020,1.28571,,8.95,1,25.57
Sao Tome and Principe,STP,7/14/2020,1.57143,,8.67,0.48,22.57
Sao Tome and Principe,STP,7/15/2020,1.14286,,8.47,1,24.05
Sao Tome and Principe,STP,7/16/2020,1.85714,,7.66,1,21.52
Sao Tome and Principe,STP,7/17/2020,2,,7.58,0,23.52
Sao Tome and Principe,STP,7/18/2020,2,,7.69,1,22.57
Sao Tome and Principe,STP,7/19/2020,2.28571,,7.83,1,23
Sao Tome and Principe,STP,7/20/2020,2.42857,,7.01,0,20.1
Sao Tome and Principe,STP,7/21/2020,2,,6.7,0,19.1
Sao Tome and Principe,STP,7/22/2020,2,,7.48,1,22.52
Sao Tome and Principe,STP,7/23/2020,1.42857,,7,0.48,19
Sao Tome and Principe,STP,7/24/2020,1.28571,,6.79,0,18.52
Sao Tome and Principe,STP,7/25/2020,17,,6.34,0,19
Sao Tome and Principe,STP,7/26/2020,17,,6.2,0,15.52
Sao Tome and Principe,STP,7/27/2020,16.71429,,6.43,0,22.1
Sao Tome and Principe,STP,7/28/2020,17,,5.98,0,19.52
Sao Tome and Principe,STP,7/29/2020,17.28571,,5.26,0,17.05
Sao Tome and Principe,STP,7/30/2020,17.28571,,5.55,0,18.05
Sao Tome and Principe,STP,7/31/2020,17.28571,,5.54,0,20.05
Sao Tome and Principe,STP,8/1/2020,1.57143,,5.33,0,21.67
Sao Tome and Principe,STP,8/2/2020,1.71429,,5.25,0,21.1
Sao Tome and Principe,STP,8/3/2020,1.57143,,5.53,0,20.15
Sao Tome and Principe,STP,8/4/2020,1.28571,,4.73,0,18.52
Sao Tome and Principe,STP,8/5/2020,1.14286,,5.08,0,18.05
Sao Tome and Principe,STP,8/6/2020,1.42857,,4.76,0,18.62
Sao Tome and Principe,STP,8/7/2020,1.14286,,4.54,0,15.1
Sao Tome and Principe,STP,8/8/2020,1,,4.65,0,17.1
Sao Tome and Principe,STP,8/9/2020,0.57143,,4.65,0,18.62
Sao Tome and Principe,STP,8/10/2020,0.57143,,4.16,0,18.52
Sao Tome and Principe,STP,8/11/2020,0.57143,,4.23,0,19
Sao Tome and Principe,STP,8/12/2020,0.85714,,4.45,0,20.05
Sao Tome and Principe,STP,8/13/2020,0.57143,,4.12,0,16.05
Sao Tome and Principe,STP,8/14/2020,0.57143,,3.77,0,14
Sao Tome and Principe,STP,8/15/2020,0.71429,,4.02,0,17
Sao Tome and Principe,STP,8/16/2020,1,,3.79,0,17
Sao Tome and Principe,STP,8/17/2020,1,,3.55,0,14.52
Sao Tome and Principe,STP,8/18/2020,1,,3.69,0,15.1
Sao Tome and Principe,STP,8/19/2020,0.57143,,3.49,0,14.52
Sao Tome and Principe,STP,8/20/2020,0.42857,,3.54,0,14.67
Sao Tome and Principe,STP,8/21/2020,0.42857,,3.32,0,15
Sao Tome and Principe,STP,8/22/2020,0.71429,,3.52,0,15.52
Sao Tome and Principe,STP,8/23/2020,1,,3.29,0,16.52
Sao Tome and Principe,STP,8/24/2020,1,,3.19,0,11.52
Sao Tome and Principe,STP,8/25/2020,1,,3.22,0,15
Sao Tome and Principe,STP,8/26/2020,1,,3.24,0,15
Sao Tome and Principe,STP,8/27/2020,1,,2.99,0,15.52
Sao Tome and Principe,STP,8/28/2020,1.28571,,2.7,0,12
Sao Tome and Principe,STP,8/29/2020,1,,3.03,0,14
Sao Tome and Principe,STP,8/30/2020,0.42857,,2.91,0,13.52
Sao Tome and Principe,STP,8/31/2020,0.57143,,2.57,0,12
Sao Tome and Principe,STP,9/1/2020,0.57143,,2.62,0,13.05
Sao Tome and Principe,STP,9/2/2020,0.57143,,2.82,0,14.52
Sao Tome and Principe,STP,9/3/2020,0.57143,,2.34,0,12.05
Sao Tome and Principe,STP,9/4/2020,0.42857,,2.86,0,13.05
Sao Tome and Principe,STP,9/5/2020,0.28571,,2.54,0,13.52
Sao Tome and Principe,STP,9/6/2020,0.42857,,2.55,0,13.1
Sao Tome and Principe,STP,9/7/2020,0.28571,,2.67,0,15
Sao Tome and Principe,STP,9/8/2020,0.28571,,2.57,0,12.52
Sao Tome and Principe,STP,9/9/2020,0.28571,,2.66,0,15
Sao Tome and Principe,STP,9/10/2020,0.28571,,2.72,0,16.62
Sao Tome and Principe,STP,9/11/2020,0.57143,,2.62,0,15.57
Sao Tome and Principe,STP,9/12/2020,1.28571,,2.55,0,16
Sao Tome and Principe,STP,9/13/2020,1.14286,,2.67,0,16.52
Sao Tome and Principe,STP,9/14/2020,1.14286,,2.62,0,19.52
Sao Tome and Principe,STP,9/15/2020,1.14286,,2.43,0,14.67
Sao Tome and Principe,STP,9/16/2020,1.28571,,2.58,0,19.05
Sao Tome and Principe,STP,9/17/2020,1.28571,,2.49,0,20
Sao Tome and Principe,STP,9/18/2020,0.85714,,2.58,0,19.52
Sao Tome and Principe,STP,9/19/2020,0.28571,,2.4,0,16.52
Sao Tome and Principe,STP,9/20/2020,0.28571,,2.37,0,16.1
Sao Tome and Principe,STP,9/21/2020,0.28571,,2.55,0,18.57
Sao Tome and Principe,STP,9/22/2020,0.28571,,2.27,0,16.15
Sao Tome and Principe,STP,9/23/2020,0.14286,,2.62,0,19.62
Sao Tome and Principe,STP,9/24/2020,0.14286,,2.43,0,21.52
Sao Tome and Principe,STP,9/25/2020,0.42857,,2.47,0,21.15
Sao Tome and Principe,STP,9/26/2020,0.42857,,,,
Sao Tome and Principe,STP,9/27/2020,0.42857,,,,
Sao Tome and Principe,STP,9/28/2020,0.42857,,,,
Sao Tome and Principe,STP,9/29/2020,0.42857,,,,
Saudi Arabia,SAU,2/2/2020,,,0,0,0
Saudi Arabia,SAU,2/3/2020,,,1,1,1
Saudi Arabia,SAU,2/4/2020,,,0.33,0,1
Saudi Arabia,SAU,2/5/2020,,,0.29,0,1.5
Saudi Arabia,SAU,2/6/2020,,,0.35,0,1.92
Saudi Arabia,SAU,2/7/2020,,,0.76,0,3
Saudi Arabia,SAU,2/8/2020,,,0.88,0,3
Saudi Arabia,SAU,2/9/2020,,,1.09,0,3
Saudi Arabia,SAU,2/10/2020,,,1.38,0,4
Saudi Arabia,SAU,2/11/2020,,,1.4,0,4
Saudi Arabia,SAU,2/12/2020,,,1.7,0,4
Saudi Arabia,SAU,2/13/2020,,,1.81,0,4.52
Saudi Arabia,SAU,2/14/2020,,,2.73,0,8
Saudi Arabia,SAU,2/15/2020,,,2.74,0,6.52
Saudi Arabia,SAU,2/16/2020,,,3.44,0,7
Saudi Arabia,SAU,2/17/2020,,,4.56,1,9
Saudi Arabia,SAU,2/18/2020,,,5.14,1,11.52
Saudi Arabia,SAU,2/19/2020,,,5.98,1,11.52
Saudi Arabia,SAU,2/20/2020,,,6.93,1,13.52
Saudi Arabia,SAU,2/21/2020,,,8.73,3,19
Saudi Arabia,SAU,2/22/2020,,,10.74,3.95,20
Saudi Arabia,SAU,2/23/2020,,,12.58,6.47,20.52
Saudi Arabia,SAU,2/24/2020,,,15.08,5.47,25.05
Saudi Arabia,SAU,2/25/2020,,,17.15,7.47,28.52
